Close,Open
387.64666748046875,383.2633361816406
341.1666564941406,391.20001220703125
355.98333740234375,336.8033447265625
354.5033264160156,367.5899963378906
344.47332763671875,349.1666564941406
342.2477722167969,345.84776814778644
340.022216796875,342.5288798014323
337.7966613769531,339.2099914550781
351.57666015625,334.4366760253906
363.0033264160156,354.5033264160156
365.4599914550781,368.8500061035156
379.0199890136719,366.2900085449219
381.2210998535156,373.3411153157552
383.4222106933594,380.39222208658856
385.6233215332031,387.4433288574219
369.6766662597656,389.1700134277344
372.0,360.1300048828125
366.32000732421875,363.30999755859375
360.6400146484375,366.489990234375
366.75890096028644,366.6588846842448
372.87778727213544,366.82777913411456
378.9966735839844,366.9966735839844
381.586669921875,381.4566650390625
365.0,386.8999938964844
361.5333251953125,366.35333251953125
338.3233337402344,361.5966796875
337.66111246744794,352.3433430989583
336.99889119466144,343.0900065104167
336.336669921875,333.836669921875
350.5833435058594,348.0666809082031
356.32000732421875,350.9033203125
334.6000061035156,353.5466613769531
339.010009765625,336.25
333.38555908203125,335.3988850911458
327.7611083984375,334.5477701822917
322.13665771484375,333.6966552734375
319.5033264160156,315.0
325.3299865722656,317.7366638183594
308.97332763671875,331.5
310.8566589355469,304.92333984375
307.2311096191406,304.4711201985677
303.6055603027344,304.01890055338544
299.9800109863281,303.5666809082031
312.84332275390625,305.6233215332031
336.2900085449219,321.88665771484375
355.6666564941406,335.6000061035156
357.91165924072266,341.1725082397461
360.1566619873047,346.74501037597656
362.4016647338867,352.31751251220703
364.64666748046875,357.8900146484375
362.8233337402344,369.8299865722656
362.0633239746094,366.21331787109375
356.7799987792969,353.77667236328125
352.260009765625,357.8133239746094
368.1488952636719,366.0699971516927
384.03778076171875,374.32667032877606
399.9266662597656,382.5833435058594
383.1966552734375,396.51666259765625
362.7066650390625,382.2166748046875
354.8999938964844,359.0
342.32000732421875,360.1233215332031
345.7822265625,351.1933288574219
349.24444580078125,342.2633361816406
352.7066650390625,333.3333435058594
354.79998779296875,351.22332763671875
368.739990234375,359.6166687011719
343.85333251953125,369.69000244140625
349.8699951171875,339.9599914550781
348.27832794189453,340.5208282470703
346.68666076660156,341.0816650390625
345.0949935913086,341.6425018310547
343.5033264160156,342.2033386230469
331.8833312988281,347.2366638183594
332.0899963378906,336.57666015625
314.6333312988281,332.11334228515625
313.08888753255206,321.9377848307292
311.54444376627606,311.76222737630206
310.0,301.586669921875
306.1333312988281,304.73333740234375
312.4700012207031,317.4766540527344
276.3666687011719,311.1199951171875
282.1166687011719,277.1866760253906
292.15777587890625,281.75889078776044
302.1988830566406,286.3311055501302
312.239990234375,290.9033203125
310.4166564941406,311.7366638183594
301.88665771484375,309.3933410644531
297.0466613769531,294.0
307.7733459472656,299.0733337402344
305.99778238932294,302.0255533854167
304.2222188313802,304.97777303059894
302.4466552734375,307.92999267578125
307.3333435058594,301.84332275390625
310.6666564941406,311.6666564941406
301.51666259765625,302.7900085449219
286.6666564941406,303.2099914550781
288.4177754720052,297.8699951171875
290.1688944498698,292.5299987792969
291.9200134277344,287.19000244140625
307.4766540527344,300.0
307.7966613769531,304.6833190917969
292.1166687011719,304.4200134277344
285.6600036621094,295.3333435058594
282.7058334350586,291.0108413696289
279.7516632080078,286.68833923339844
276.79749298095703,282.36583709716797
273.84332275390625,278.0433349609375
254.67999267578125,276.80999755859375
266.92333984375,233.4633331298828
269.9566650390625,269.74334716796875
276.68555704752606,270.3855692545573
283.41444905598956,271.0277913411458
290.1433410644531,271.6700134277344
288.1233215332031,289.8933410644531
293.2966613769531,290.7099914550781
279.7633361816406,292.92333984375
279.42999267578125,283.0333251953125
275.68443806966144,283.8333231608073
271.9388834635417,284.63332112630206
268.1933288574219,285.4333190917969
274.79998779296875,265.1766662597656
286.3233337402344,279.82666015625
279.4333190917969,283.8166809082031
265.1166687011719,280.0666809082031
261.89666748046875,273.44556681315106
258.6766662597656,266.82445271809894
255.4566650390625,260.2033386230469
267.2966613769531,258.42333984375
280.07666015625,269.6666564941406
290.5333251953125,276.9966735839844
301.7966613769531,291.4966735839844
303.54888916015625,295.9955647786458
305.3011169433594,300.4944559733073
307.0533447265625,304.99334716796875
331.32666015625,310.0
333.03668212890625,326.64666748046875
337.97332763671875,336.57666015625
336.8800048828125,336.0
345.9022216796875,342.3444417317708
354.9244384765625,348.6888834635417
363.9466552734375,355.0333251953125
366.5233459472656,369.3299865722656
364.663330078125,363.72332763671875
359.20001220703125,364.8566589355469
361.5299987792969,360.3833312988281
368.29222615559894,361.2977803548177
375.05445353190106,362.2122294108073
381.8166809082031,363.1266784667969
363.7533264160156,378.76666259765625
348.586669921875,357.8233337402344
352.4200134277344,350.7966613769531
341.8299865722656,347.7366638183594
336.3233235677083,340.7577718098958
330.81666056315106,333.7788798014323
325.30999755859375,326.79998779296875
328.98333740234375,332.5466613769531
340.7900085449219,327.02667236328125
328.3333435058594,333.0966796875
329.9408416748047,332.2416763305664
331.54833984375,331.3866729736328
333.1558380126953,330.5316696166992
334.7633361816406,329.6766662597656
342.7166748046875,335.0199890136719
325.73333740234375,343.3333435058594
336.260009765625,358.24334716796875
335.01666259765625,338.3033447265625
334.2355550130208,334.3100077311198
333.45444742838544,330.31667073567706
332.67333984375,326.3233337402344
292.1400146484375,331.80999755859375
293.836669921875,299.52667236328125
292.5033264160156,299.99334716796875
290.2533264160156,300.75
293.8288879394531,296.14111328125
297.4044494628906,291.5322265625
300.9800109863281,286.92333984375
303.0833435058594,301.05999755859375
317.5400085449219,301.3133239746094
291.09332275390625,313.00665283203125
288.54998779296875,295.6666564941406
279.8233235677083,290.0499979654948
271.09665934244794,284.43333943684894
262.3699951171875,278.8166809082031
266.67999267578125,273.10333251953125
244.6666717529297,265.0
242.6666717529297,233.6666717529297
256.5299987792969,257.82666015625
251.50555419921875,257.1244405110677
246.48110961914062,256.42222086588544
241.4566650390625,255.72000122070312
253.8699951171875,249.1199951171875
236.60333251953125,248.17333984375
236.47332763671875,235.6666717529297
221.3000030517578,237.99667358398438
222.52222188313803,231.44444783528647
223.74444071451822,224.89222208658853
224.96665954589844,218.33999633789062
209.3866729736328,217.8433380126953
219.60000610351562,207.9499969482422
235.91000366210938,220.47332763671875
253.2100067138672,241.0833282470703
253.0958366394043,245.2991600036621
252.9816665649414,249.5149917602539
252.86749649047852,253.7308235168457
252.75332641601562,257.9466552734375
246.7899932861328,251.72000122070312
258.3333435058594,244.1566619873047
234.51666259765625,243.22666931152344
235.77110799153647,243.60222371419272
237.02555338541666,243.97777811686197
238.27999877929688,244.35333251953125
238.8866729736328,234.0
241.86666870117188,240.086669921875
239.7066650390625,249.33999633789062
232.22999572753906,235.1566619873047
226.73221842447916,231.15999857584634
221.23444112141928,227.16333516438803
215.73666381835938,223.1666717529297
220.88999938964844,218.2866668701172
233.0,220.9166717529297
213.10000610351562,222.73666381835938
216.75999450683594,213.43333435058594
221.82916259765625,216.22583389282227
226.89833068847656,219.0183334350586
231.96749877929688,221.81083297729492
237.0366668701172,224.60333251953125
236.086669921875,234.50332641601562
235.07000732421875,237.9066619873047
245.7066650390625,237.47000122070312
245.44444274902344,241.43555704752603
245.18222045898438,245.40111287434897
244.9199981689453,249.36666870117188
232.663330078125,244.48333740234375
228.49000549316406,230.5
224.47332763671875,224.50999450683594
227.26333618164062,227.0
228.71416854858398,226.0
230.16500091552734,225.0
231.6158332824707,224.0
233.06666564941406,223.0
231.73333740234375,230.77999877929688
244.5433349609375,233.9199981689453
250.76333618164062,242.3333282470703
245.29000345865884,245.58999633789062
239.8166707356771,248.84666442871094
234.3433380126953,252.10333251953125
233.07000732421875,236.84666442871094
237.0399932861328,225.5
238.31333923339844,234.89666748046875
240.06666564941406,240.0
240.2266642252604,241.6455535888672
240.38666280110678,243.29110717773438
240.54666137695312,244.93666076660156
245.52999877929688,245.0
247.5,246.78334045410156
271.7066650390625,255.10667419433594
272.24334716796875,276.2200012207031
270.9733378092448,274.88555908203125
269.7033284505208,273.5511169433594
268.4333190917969,272.2166748046875
258.8599853515625,266.5133361816406
274.82000732421875,263.80999755859375
280.8999938964844,280.0666809082031
297.1499938964844,280.70001220703125
297.1922200520833,287.55889892578125
297.2344462076823,294.41778564453125
297.27667236328125,301.27667236328125
300.586669921875,294.0033264160156
307.39666748046875,305.0
308.6333312988281,311.0
288.1700134277344,302.6700134277344
288.92112223307294,300.11334228515625
289.67223103841144,297.5566711425781
290.42333984375,295.0
283.3333435058594,290.2933349609375
294.3566589355469,297.0666809082031
286.6300048828125,296.5133361816406
300.0299987792969,289.4166564941406
303.1266682942708,293.5399983723958
306.2233378092448,297.66334025065106
309.32000732421875,301.78668212890625
306.5633239746094,311.6666564941406
303.9966735839844,303.39666748046875
302.8699951171875,306.0
296.6666564941406,299.0
294.41554768880206,296.6377766927083
292.16443888346356,294.2755533854167
289.913330078125,291.913330078125
296.4533386230469,291.4533386230469
297.0966796875,297.5633239746094
296.07000732421875,302.3599853515625
288.0899963378906,297.42999267578125
287.0,292.5633239746094
285.9100036621094,287.6966552734375
284.82000732421875,282.8299865722656
277.70001220703125,287.8699951171875
275.6099853515625,280.6199951171875
277.1600036621094,272.5799865722656
270.2099914550781,281.07000732421875
271.2624969482422,278.9725036621094
272.31500244140625,276.875
273.3675079345703,274.7774963378906
274.4200134277344,272.67999267578125
283.70001220703125,273.1000061035156
289.260009765625,281.29998779296875
299.67999267578125,291.6700134277344
301.25999959309894,294.6866760253906
302.8400065104167,297.7033386230469
304.4200134277344,300.7200012207031
292.1300048828125,292.8999938964844
302.6099853515625,292.239990234375
303.75,301.8299865722656
303.3500061035156,299.6099853515625
305.2566731770833,299.7699890136719
307.16334025065106,299.92999267578125
309.07000732421875,300.0899963378906
308.7300109863281,306.9100036621094
300.79998779296875,308.2900085449219
288.5899963378906,299.8599853515625
275.3299865722656,283.0899963378906
275.55666097005206,279.33665974934894
275.78333536783856,275.5833231608073
276.010009765625,271.8299865722656
282.94000244140625,283.8399963378906
287.80999755859375,283.0799865722656
268.2099914550781,282.760009765625
265.25,266.1499938964844
257.6333312988281,262.26666259765625
250.01666259765625,258.3833312988281
242.39999389648438,254.5
249.44000244140625,250.52000427246094
240.80999755859375,245.00999450683594
238.1300048828125,239.44000244140625
223.07000732421875,233.94000244140625
223.03334045410156,230.60333251953125
222.99667358398438,227.26666259765625
222.9600067138672,223.92999267578125
216.5,220.9499969482422
217.24000549316406,215.3300018310547
221.72000122070312,208.3000030517578
204.99000549316406,224.00999450683594
209.77667236328125,219.35332743326822
214.56333923339844,214.69666035970053
219.35000610351562,210.0399932861328
220.19000244140625,229.5
222.0399932861328,219.8000030517578
207.27999877929688,208.27999877929688
214.44000244140625,206.4199981689453
213.37666829427084,206.22000122070312
212.3133341471354,206.02000427246094
211.25,205.82000732421875
222.4199981689453,210.10000610351562
224.63999938964844,219.39999389648438
225.08999633789062,229.77000427246094
228.52000427246094,225.39999389648438
228.1933339436849,225.663330078125
227.86666361490884,225.92666625976562
227.5399932861328,226.19000244140625
227.82000732421875,234.0500030517578
214.97999572753906,226.0399932861328
215.30999755859375,211.36000061035156
207.47000122070312,222.60000610351562
204.0066680908203,217.95000203450522
200.5433349609375,213.29999796549478
197.0800018310547,208.64999389648438
191.3000030517578,194.02000427246094
177.58999633789062,190.77999877929688
190.72000122070312,189.89999389648438
195.97000122070312,186.0
194.29666646321616,188.2566680908203
192.62333170572916,190.51333618164062
190.9499969482422,192.77000427246094
194.4199981689453,195.8800048828125
186.9199981689453,191.50999450683594
183.1699981689453,183.9600067138672
180.19000244140625,185.0500030517578
176.08333333333334,181.98333740234375
171.9766642252604,178.9166717529297
167.8699951171875,175.85000610351562
169.91000366210938,168.6300048828125
183.1999969482422,173.57000732421875
183.02999877929688,179.31500244140625
182.86000061035156,185.05999755859375
182.87999979654947,183.36000061035156
182.8999989827474,181.66000366210938
182.9199981689453,179.9600067138672
180.8300018310547,184.99000549316406
194.6999969482422,182.42999267578125
194.6999969482422,197.0800018310547
194.86000061035156,191.77999877929688
190.72333272298178,191.0
186.58666483561197,190.22000122070312
182.4499969482422,189.44000244140625
179.82000732421875,181.22000122070312
174.0399932861328,175.02999877929688
173.44000244140625,172.1999969482422
179.0500030517578,173.83999633789062
175.30667114257812,174.59333292643228
171.56333923339844,175.34666951497397
167.82000732421875,176.10000610351562
160.9499969482422,174.8699951171875
156.8000030517578,159.25
157.6699981689453,153.44000244140625
150.22999572753906,159.63999938964844
150.10999552408853,157.75999959309897
149.98999532063803,155.87999979654947
149.8699951171875,154.0
137.8000030517578,146.0500030517578
137.57000732421875,139.33999633789062
125.3499984741211,136.0
123.1500015258789,126.37000274658203
119.63750076293945,124.15250205993652
116.125,121.93500137329102
112.61249923706055,119.71750068664551
109.0999984741211,117.5
112.70999908447266,110.3499984741211
121.81999969482422,120.38999938964844
123.18000030517578,119.94999694824219
119.40999984741211,119.57999801635742
115.63999938964844,119.20999908447266
111.86999893188477,118.84000015258789
108.0999984741211,118.47000122070312
113.63999938964844,109.11000061035156
110.33999633789062,110.51000213623047
113.05999755859375,103.0
115.29666392008464,108.31999969482422
117.53333028157552,113.63999938964844
119.7699966430664,118.95999908447266
118.8499984741211,121.06999969482422
123.22000122070312,122.08999633789062
123.55999755859375,122.55999755859375
122.4000015258789,116.55000305175781
124.6725025177002,118.8375015258789
126.94500350952148,121.125
129.21750450134277,123.4124984741211
131.49000549316406,125.69999694824219
128.77999877929688,136.55999755859375
127.16999816894531,127.26000213623047
133.4199981689453,128.67999267578125
136.86333211263022,131.07666015625
140.3066660563151,133.47332763671875
143.75,135.8699951171875
143.88999938964844,143.0
144.42999267578125,141.91000366210938
160.27000427246094,159.97000122070312
177.89999389648438,162.42999267578125
174.15333048502603,167.63666280110678
170.40666707356772,172.84333292643228
166.66000366210938,178.0500030517578
173.22000122070312,164.57000732421875
181.41000366210938,173.88999938964844
188.27000427246094,187.3300018310547
189.97999572753906,183.9499969482422
191.57332865397134,186.9699961344401
193.16666158040366,189.98999532063803
194.75999450683594,193.00999450683594
196.80999755859375,196.42999267578125
201.2899932861328,196.10000610351562
207.32000732421875,207.77999877929688
196.88999938964844,202.22999572753906
196.13999938964844,199.6266632080078
195.38999938964844,197.02333068847656
194.63999938964844,194.4199981689453
209.25,191.94000244140625
214.24000549316406,211.75999450683594
202.0399932861328,210.77999877929688
208.30999755859375,199.99000549316406
205.5749969482422,201.24000549316406
202.83999633789062,202.49000549316406
200.10499572753906,203.74000549316406
197.3699951171875,204.99000549316406
200.86000061035156,197.92999267578125
202.07000732421875,203.91000366210938
196.8800048828125,196.3300018310547
200.46333821614584,198.2300008138021
204.04667154947916,200.12999979654947
207.6300048828125,202.02999877929688
205.7100067138672,210.58999633789062
202.77000427246094,206.2100067138672
190.89999389648438,186.74000549316406
197.7899932861328,194.8000030517578
196.46332804361978,196.04666646321616
195.13666280110678,197.29332987467447
193.80999755859375,198.5399932861328
187.7100067138672,191.3800048828125
182.0,185.0399932861328
172.9199981689453,180.25
173.44000244140625,175.1300048828125
173.7866668701172,172.5733388264974
174.13333129882812,170.01667277018228
174.47999572753906,167.4600067138672
183.25999450683594,177.30999755859375
180.4499969482422,180.8000030517578
184.1300048828125,180.3699951171875
180.1300048828125,184.52000427246094
181.17000325520834,182.3733367919922
182.21000162760416,180.22666931152344
183.25,178.0800018310547
197.5800018310547,188.27999877929688
191.14999389648438,199.3000030517578
192.22000122070312,195.25999450683594
190.41000366210938,191.64999389648438
190.87666829427084,192.57332865397134
191.34333292643228,193.49666341145834
191.80999755859375,194.4199981689453
189.19000244140625,192.0
193.8800048828125,193.1300048828125
195.27999877929688,195.5800018310547
207.4600067138672,197.52999877929688
203.2300059000651,198.32333374023438
199.00000508626303,199.11666870117188
194.77000427246094,199.91000366210938
192.5800018310547,197.32000732421875
185.52000427246094,190.52000427246094
185.05999755859375,183.0800018310547
184.9224967956543,182.29500198364258
184.78499603271484,181.51000213623047
184.6474952697754,180.72500228881836
184.50999450683594,179.94000244140625
186.7899932861328,186.69000244140625
180.5399932861328,190.74000549316406
185.89999389648438,182.9600067138672
185.0,183.9499969482422
185.67999776204428,184.74000040690103
186.35999552408853,185.5300038655599
187.0399932861328,186.32000732421875
184.30999755859375,187.14999389648438
180.58999633789062,179.10000610351562
162.99000549316406,166.1699981689453
165.0800018310547,164.8000030517578
164.2366689046224,164.75
163.3933359781901,164.6999969482422
162.5500030517578,164.64999389648438
160.6699981689453,159.82000732421875
153.75,160.2899932861328
160.19000244140625,152.63999938964844
164.30999755859375,160.89999389648438
163.48333231608072,161.6566619873047
162.65666707356772,162.413330078125
161.8300018310547,163.1699981689453
160.30999755859375,161.8800048828125
160.61000061035156,160.00999450683594
161.1999969482422,162.7100067138672
170.05999755859375,163.97000122070312
170.63666280110678,167.22000122070312
171.21332804361978,170.47000122070312
171.7899932861328,173.72000122070312
169.14999389648438,168.9499969482422
168.5399932861328,172.5500030517578
172.0800018310547,168.6999969482422
167.97999572753906,176.07000732421875
167.4366658528646,173.26667277018228
166.8933359781901,170.46333821614584
166.35000610351562,167.66000366210938
166.52000427246094,165.64999389648438
173.86000061035156,168.41000366210938
176.88999938964844,174.22000122070312
180.13999938964844,177.1699981689453
183.04999796549478,178.34666442871094
185.95999654134116,179.52333068847656
188.8699951171875,180.6999969482422
185.77000427246094,186.1999969482422
182.89999389648438,182.22999572753906
184.47000122070312,186.5399932861328
193.1699981689453,184.6199951171875
195.16749954223633,188.48999786376953
197.16500091552734,192.36000061035156
199.16250228881836,196.2300033569336
201.16000366210938,200.10000610351562
203.92999267578125,199.77999877929688
207.52000427246094,202.58999633789062
213.97000122070312,210.14999389648438
215.18333435058594,212.6999969482422
216.39666748046875,215.25
217.61000061035156,217.8000030517578
221.30999755859375,216.13999938964844
224.57000732421875,228.0
234.86000061035156,224.22000122070312
244.39999389648438,249.07000732421875
246.20999654134116,248.6933390299479
248.0199991861979,248.3166707356771
249.8300018310547,247.94000244140625
258.7099914550781,253.50999450683594
256.7900085449219,260.1700134277344
255.89999389648438,248.39999389648438
260.5400085449219,258.9200134277344
264.0175094604492,259.5650100708008
267.49501037597656,260.2100067138672
270.9725112915039,260.8550033569336
274.45001220703125,261.5
259.4599914550781,275.1300048828125
264.6099853515625,250.77000427246094
256.6000061035156,259.2900085449219
251.4166717529297,256.2166748046875
246.23333740234375,253.14334106445312
241.0500030517578,250.07000732421875
250.2100067138672,243.24000549316406
256.239990234375,249.6999969482422
257.5,258.0299987792969
261.7699890136719,260.6000061035156
267.7866617838542,265.89666748046875
273.80333455403644,271.1933288574219
279.82000732421875,276.489990234375
281.15000915527344,277.6549987792969
282.4800109863281,278.82000732421875
276.5400085449219,278.0899963378906
274.42999267578125,278.42999267578125
272.8233235677083,277.7766621907552
271.21665445963544,277.1233317057292
269.6099853515625,276.4700012207031
269.7900085449219,268.6499938964844
271.989990234375,276.3299865722656
277.8999938964844,274.5899963378906
281.3800048828125,277.010009765625
284.3800048828125,280.2166748046875
287.3800048828125,283.42333984375
290.3800048828125,286.6300048828125
293.3399963378906,290.1499938964844
291.260009765625,296.0400085449219
262.8999938964844,279.55999755859375
260.0199890136719,268.0
263.0333251953125,263.9500020345052
266.0466613769531,259.90000406901044
269.05999755859375,255.85000610351562
265.2799987792969,272.3800048828125
264.3500061035156,263.25
255.7100067138672,268.30999755859375
266.44000244140625,259.8599853515625
266.76999918619794,262.3999938964844
267.09999593098956,264.94000244140625
267.42999267578125,267.4800109863281
261.07000732421875,266.260009765625
254.11000061035156,255.57000732421875
259.32000732421875,252.0399932861328
253.86000061035156,260.9700012207031
253.0566660563151,257.7966664632161
252.25333150227866,254.62333170572916
251.4499969482422,251.4499969482422
249.6999969482422,247.4499969482422
242.19000244140625,250.8699951171875
245.33999633789062,245.39999389648438
242.64999389648438,241.77000427246094
241.68666076660156,239.74666849772134
240.72332763671875,237.72333272298178
239.75999450683594,235.6999969482422
232.9600067138672,238.72999572753906
225.60000610351562,228.02000427246094
219.22000122070312,226.05999755859375
215.49000549316406,214.1199951171875
220.75333658854166,216.59666442871094
226.01666768391928,219.07333374023438
231.27999877929688,221.5500030517578
233.19000244140625,240.25
236.86000061035156,229.33999633789062
230.0399932861328,238.66000366210938
238.58999633789062,231.30999755859375
238.66666666666666,235.06666564941406
238.74333699544272,238.82333374023438
238.82000732421875,242.5800018310547
257.17999267578125,238.5800018310547
256.8999938964844,254.1999969482422
258.0799865722656,255.97999572753906
245.00999450683594,257.260009765625
247.8799934387207,254.19500732421875
250.74999237060547,251.1300048828125
253.61999130249023,248.06500244140625
256.489990234375,245.0
251.9199981689453,255.13999938964844
251.49000549316406,245.07000732421875
248.5,251.22000122070312
256.85999552408856,255.56999715169272
265.21999104817706,259.9199930826823
273.5799865722656,264.2699890136719
267.4800109863281,270.760009765625
271.29998779296875,270.07000732421875
276.0400085449219,271.32000732421875
274.3900146484375,277.54998779296875
271.3533426920573,275.4199930826823
268.31667073567706,273.2899983723958
265.2799987792969,271.1600036621094
266.5,264.3500061035156
262.5899963378906,267.0400085449219
255.6999969482422,257.8500061035156
244.8800048828125,257.3999938964844
245.58333841959634,252.7266642252604
246.28667195638022,248.05333455403647
246.99000549316406,243.3800048828125
244.1199951171875,242.97999572753906
240.5,244.25999450683594
246.3800048828125,240.02000427246094
250.22000122070312,250.0
250.68000284830728,248.2699991861979
251.14000447591147,246.53999837239584
251.60000610351562,244.80999755859375
246.52999877929688,248.61000061035156
261.1600036621094,248.13999938964844
260.04998779296875,260.0
260.5299987792969,253.97999572753906
260.2433369954427,254.42332967122397
259.95667521158856,254.86666361490884
259.6700134277344,255.30999755859375
263.6199951171875,257.75
262.989990234375,266.20001220703125
258.8699951171875,262.9200134277344
251.1199951171875,258.8999938964844
252.05332946777344,255.9499969482422
252.98666381835938,253.0
253.9199981689453,250.0500030517578
254.85000610351562,250.10000610351562
242.67999267578125,252.6999969482422
220.11000061035156,225.9499969482422
211.99000549316406,217.00999450683594
212.02000427246094,214.67332967122397
212.0500030517578,212.33666483561197
212.0800018310547,210.0
216.52000427246094,216.5
212.4199981689453,215.8800048828125
205.75999450683594,211.32000732421875
207.3000030517578,210.60000610351562
203.9866689046224,210.16000366210938
200.67333475748697,209.72000122070312
197.36000061035156,209.27999877929688
200.83999633789062,196.1199951171875
205.66000366210938,204.0399932861328
218.50999450683594,212.97000122070312
219.9600067138672,221.14999389648438
219.7300059000651,222.09332784016928
219.50000508626303,223.03666178385416
219.27000427246094,223.97999572753906
222.17999267578125,219.97999572753906
222.11000061035156,223.14999389648438
209.97999572753906,219.75
214.64999389648438,210.02999877929688
217.6699981689453,211.88666788736978
220.69000244140625,213.74333699544272
223.7100067138672,215.60000610351562
237.41000366210938,235.02999877929688
242.83999633789062,239.2899932861328
233.58999633789062,239.49000549316406
234.3000030517578,232.0
234.73333740234375,232.67999776204428
235.1666717529297,233.35999552408853
235.60000610351562,234.0399932861328
241.1999969482422,235.0399932861328
234.2100067138672,242.0399932861328
234.8300018310547,237.8949966430664
235.4499969482422,233.75
235.65999857584634,234.79666646321616
235.87000020345053,235.84333292643228
236.0800018310547,236.88999938964844
246.72000122070312,236.67999267578125
244.13999938964844,249.2100067138672
240.0800018310547,245.13999938964844
238.8300018310547,233.13999938964844
237.74666849772134,234.00999959309897
236.66333516438803,234.87999979654947
235.5800018310547,235.75
238.72000122070312,233.8699951171875
239.3699951171875,242.9199981689453
242.63999938964844,241.5500030517578
243.83999633789062,240.27000427246094
242.47333272298178,241.0933380126953
241.1066691080729,241.9166717529297
239.74000549316406,242.74000549316406
237.00999450683594,238.5500030517578
239.2899932861328,234.19000244140625
251.0500030517578,241.22000122070312
253.5,251.2100067138672
253.02666727701822,252.0666707356771
252.55333455403647,252.92333475748697
252.0800018310547,253.77999877929688
257.2200012207031,253.47999572753906
247.13999938964844,256.4100036621094
254.5,251.89999389648438
252.5399932861328,256.760009765625
253.55749130249023,256.19250869750977
254.57498931884766,255.62500762939453
255.59248733520508,255.0575065612793
256.6099853515625,254.49000549316406
261.44000244140625,258.3500061035156
253.17999267578125,263.6600036621094
248.47999572753906,255.10000610351562
248.47999572753906,255.10000610351562
248.47999572753906,255.10000610351562
